Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
And XVIII,-5.183822705262352,1.13,106465.10589538851,0.046371115637752855,1.31,0.0
PAndAS-03,-7.724176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
PAndAS-04,-5.544176091192919,0.78,37744.51979881961,0.13079794797164312,0.78,0.0
PAndAS-05,-7.344176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
And XX,-5.812185322589993,0.78,39704.95179363009,0.12433979929054323,0.8,0.0
NGC0059,-1.1361827784625178,0.78,139587.72114948079,0.0033143470031631677,4.9,0.0
And XIX,-5.12139939946601,1.13,53657.52000986044,0.09200771366163447,0.93,0.0
And XXVI,-7.0967381120122965,1.13,35833.718993751165,0.1377726307928457,0.76,0.0
Sc22,-4.286182778462518,0.78,139587.72114948079,0.004323899106500599,4.29,0.0
And XXV,-5.66139525881658,1.13,40703.77948718861,0.12128863213831377,0.81,0.0
NGC0147,-6.076738112012297,0.78,35833.718993751165,0.1377726307928457,0.76,0.0
And III,-5.96824276979048,0.78,34896.930287370196,0.1414710605261292,0.75,0.0
Cas III,-4.504176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
And XXX,-6.263347471161407,1.13,28686.827670897757,0.17209660801459267,0.68,0.0
And XXVII,-6.150209111821733,1.13,42738.658266612154,0.11551382137603089,0.83,0.0
NGC0185,-4.599277425490143,0.78,27024.18281453949,0.18268473724965026,0.66,0.0
And I,-6.321719576332969,0.78,33060.57626691481,0.1493290890334916,0.73,0.0
And XI,-5.531719576332969,0.78,33060.57626691481,0.1493290890334916,0.73,0.0
And XII,-6.6102091118217325,1.13,42738.658266612154,0.11551382137603089,0.83,0.0
Scl-MM-Dw1,-4.736182778462518,1.13,139587.72114948079,0.005126225330847721,3.94,0.0
Bol520,-6.159684197666716,0.78,24623.274010768415,0.20049753475925342,0.63,0.0
And XIV,-5.601719576332969,0.78,33060.57626691481,0.1493290890334916,0.73,0.0
And XIII,-6.609806724450117,1.13,43774.709352477184,0.11277986330208004,0.84,0.0
And IX,-6.583111113992997,0.78,38718.531897507106,0.12750756536764565,0.79,0.0
PAndAS-48,-7.3707375918064475,1.13,41715.01497818262,0.11834841098445521,0.82,0.0
And XVI,-6.036358609304282,0.78,16775.342132808724,0.294295382936197,0.52,0.0
Sculptor,-9.919880277695231,0.78,502.51579613813107,9.824379203203415,0.09,0.0
PAndAS-50,-6.814176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
And X,-5.419684197666716,0.78,24623.274010768415,0.20049753475925342,0.63,0.0
PAndAS-C02,-7.214176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
And V,-5.99139525881658,0.78,40703.77948718861,0.12128863213831377,0.81,0.0
And XV,-6.076738112012297,1.13,35833.718993751165,0.1377726307928457,0.76,0.0
And II,-6.512538583288169,0.78,26211.472082513625,0.18834904507916608,0.65,0.0
And XXIV,-6.582062795806593,1.13,22334.035383916933,0.22104853207207686,0.6,0.0
PAndAS-55,-7.224176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
PAndAS-56,-6.304176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
And XXII,-5.833111113992997,0.78,38718.531897507106,0.12750756536764565,0.79,0.0
PAndAS-57,-7.064176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
PAndAS-58,-6.934176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
And XXIII,-5.831719576332969,0.78,33060.57626691481,0.1493290890334916,0.73,0.0
Segue 2,-10.684122787134555,0.78,55.835088459792324,88.41941282883074,0.03,0.0
Eridanus 3,-10.47988027769523,1.13,502.51579613813107,9.824379203203415,0.09,0.0
[KK2000] 03,-3.906182778462518,1.13,139587.72114948079,0.019894367886486918,2.0,0.0
Fornax,-8.566109225217403,0.78,1215.964148679922,4.06007507887488,0.14,0.0
Horologium 1,-10.032185322589992,1.13,397.0495179363011,12.433979929054322,0.08,0.0
Horologium 2,-10.332185322589993,1.13,397.0495179363011,12.433979929054322,0.08,0.0
Reticulum 2,-11.164122787134556,1.13,55.835088459792324,88.41941282883074,0.03,0.0
Eridanus 2,-7.475760295039305,1.13,8040.252738210097,0.6140237002002135,0.36,0.0
Pictoris 1,-9.79557992625743,1.13,750.671744848319,6.57665054098741,0.11,0.0
Carina,-9.28836529657388,0.78,620.3898717754703,7.957747154594767,0.1,0.0
DDO044,-4.346182778462518,0.78,139587.72114948079,0.007722893949587803,3.21,0.0
KK70,-3.476182778462518,0.78,139587.72114948079,0.0009220589930947394,9.29,0.0
KK72,-3.3761827784625176,0.78,139587.72114948079,0.0008285867507907919,9.8,0.0
NGC2784 dw01,-3.0761827784625178,1.13,139587.72114948079,0.0008285867507907919,9.8,0.0
UGC05086,-3.7461827784625177,0.78,139587.72114948079,0.001004639206488419,8.9,0.0
[CKT2009]d0934+70,-3.5861827784625175,0.78,139587.72114948079,0.008725217265245786,3.02,0.0
[CKT2009]d0944+69,-5.636182778462518,1.13,139587.72114948079,0.005396692677540939,3.84,0.0
F8D1,-3.556182778462518,0.78,139587.72114948079,0.005658842421045168,3.75,0.0
FM1,-4.106182778462518,0.78,139587.72114948079,0.005569375965534817,3.78,0.0
KK77,-4.106182778462518,0.78,139587.72114948079,0.005510905231713828,3.8,0.0
[CKT2009]d0955+70,-5.026182778462518,1.13,139587.72114948079,0.00668577790766206,3.45,0.0
KKSG16,-3.646182778462518,1.13,139587.72114948079,0.0008457590769045348,9.7,0.0
KKH57,-4.176182778462517,0.78,139587.72114948079,0.005876171989156107,3.68,0.0
BK5N,-4.286182778462518,0.78,139587.72114948079,0.005812817497877843,3.7,0.0
KDG063,-3.2961827784625175,0.78,139587.72114948079,0.005973163561339665,3.65,0.0
KDG065,-3.7561827784625175,0.78,139587.72114948079,0.0008457590769045348,9.7,0.0
[CKT2009]d1006+67,-5.206182778462518,1.13,139587.72114948079,0.006106266184724463,3.61,0.0
KDG064,-3.596182778462518,0.78,139587.72114948079,0.005658842421045168,3.75,0.0
Segue 1,-12.056305305245917,1.13,24.815594871018817,198.94367886486916,0.02,0.0
IKN,-4.066182778462518,0.78,139587.72114948079,0.005658842421045168,3.75,0.0
SexDSph,-9.56988027769523,0.78,502.51579613813107,9.824379203203415,0.09,0.0
DDO078,-4.226182778462518,0.78,139587.72114948079,0.006571002736982071,3.48,0.0
BK6N,-4.276182778462518,0.78,139587.72114948079,0.007263302776165577,3.31,0.0
UMa I,-9.00836529657388,1.13,620.3898717754703,7.957747154594767,0.1,0.0
LeG14,-3.946182778462518,1.13,139587.72114948079,0.0007357384573404925,10.4,0.0
KK93,-3.656182778462518,1.13,139587.72114948079,0.0007357384573404925,10.4,0.0
KK96,-3.6361827784625183,0.78,139587.72114948079,0.0007357384573404925,10.4,0.0
LSBC D640-08,-3.866182778462518,0.78,139587.72114948079,0.0007357384573404925,10.4,0.0
LeoII,-8.192485279229805,0.78,3877.4366985966885,1.2732395447351628,0.25,0.0
LeoV,-8.917820286367268,1.13,2010.0631845525231,2.456094800800854,0.18,0.0
LeoIV,-9.170125331262032,0.78,1588.198071745204,3.1084949822635806,0.16,0.0
Crater,-8.367467453817332,1.13,1792.9267294311098,2.7535457282334828,0.17,0.0
Crater 2,-7.89000280447863,1.13,893.3614153566772,5.5262133018019215,0.12,0.0
BTS116,-3.696182778462518,1.13,139587.72114948079,0.005074576034712508,3.96,0.0
KK134,-3.5761827784625178,0.78,139587.72114948079,0.0013562276575944288,7.66,0.0
d1219+4705,-4.176182778462517,1.13,139587.72114948079,0.0013562276575944288,7.66,0.0
[KKH2011]S11,-3.6361827784625183,0.78,139587.72114948079,0.0013562276575944288,7.66,0.0
KK136,-3.7461827784625177,1.13,139587.72114948079,0.0013562276575944288,7.66,0.0
d1220+4649,-4.106182778462518,0.78,139587.72114948079,0.0013562276575944288,7.66,0.0
BTS132,-4.106182778462518,0.78,139587.72114948079,0.0013562276575944288,7.66,0.0
ComaI,-10.444245313917957,1.13,99.26237948407525,49.73591971621729,0.04,0.0
KKSG31,-3.616182778462518,1.13,139587.72114948079,0.0008725360768174958,9.55,0.0
N4594-DGSAT-3,-4.106182778462518,1.13,139587.72114948079,0.0008725360768174958,9.55,0.0
Sombrero DwA,-4.516182778462518,1.13,139587.72114948079,0.0008725360768174958,9.55,0.0
KKSG32,-3.946182778462518,0.78,139587.72114948079,0.0008725360768174958,9.55,0.0
KKSG33,-3.906182778462518,1.13,139587.72114948079,0.0008725360768174958,9.55,0.0
Sombrero DwB,-4.2961827784625175,1.13,139587.72114948079,0.0008725360768174958,9.55,0.0
KKSG34,-3.696182778462518,1.13,139587.72114948079,0.0008725360768174958,9.55,0.0
NGC4627,-3.396182778462518,0.78,139587.72114948079,0.0014932908903349162,7.3,0.0
KK166,-4.036182778462518,0.78,139587.72114948079,0.004129154142306634,4.39,0.0
ESO219-010,-2.2661827784625177,0.78,139587.72114948079,0.004323899106500599,4.29,0.0
KDG216,-3.7161827784625174,1.13,139587.72114948079,0.002210485320720769,6.0,0.0
CVnII,-8.65012533126203,0.78,1588.198071745204,3.1084949822635806,0.16,0.0
[KK2000] 53,-4.036182778462518,1.13,139587.72114948079,0.009333068064593225,2.92,0.0
KK189,-4.016182778462518,1.13,139587.72114948079,0.004447432867000187,4.23,0.0
KK197,-3.3761827784625176,1.13,139587.72114948079,0.005396692677540939,3.84,0.0
[KK2000] 55,-3.686182778462518,1.13,139587.72114948079,0.005368694319173395,3.85,0.0
KK198,-3.476182778462518,0.78,139587.72114948079,0.0033143470031631677,4.9,0.0
AM1320-230,-3.526182778462518,0.78,139587.72114948079,0.0033143470031631677,4.9,0.0
CVnI,-7.083519934929467,1.13,3002.686979393277,1.6441626352468526,0.22,0.0
NGC5206,-2.526182778462518,1.13,139587.72114948079,0.007722893949587803,3.21,0.0
KK208,-4.446182778462518,0.78,139587.72114948079,0.0031704045619717724,5.01,0.0
[KK2000] 57,-4.216182778462517,1.13,139587.72114948079,0.005396692677540939,3.84,0.0
KK213,-3.976182778462518,1.13,139587.72114948079,0.005598960911984722,3.77,0.0
[KK2000] 58,-4.286182778462518,1.13,139587.72114948079,0.006140237002002134,3.6,0.0
KK217,-4.276182778462518,1.13,139587.72114948079,0.00649612012619981,3.5,0.0
KK218,-4.096182778462518,1.13,139587.72114948079,0.003260890669653152,4.94,0.0
CenN,-4.176182778462517,1.13,139587.72114948079,0.005940567913788682,3.66,0.0
BootesIII,-9.190425287901842,1.13,155.09746794386754,31.830988618379067,0.05,0.0
UMin,-8.512062795806592,1.13,223.3403538391692,22.104853207207686,0.06,0.0
Hercules,-8.136182778462517,1.13,1395.8772114948083,3.53677651315323,0.15,0.0
Draco,-7.602185322589993,1.13,397.0495179363011,12.433979929054322,0.08,0.0
Sag dSph,-7.216305305245918,1.13,24.815594871018817,198.94367886486916,0.02,0.0
Kim2,-9.76836529657388,1.13,620.3898717754703,7.957747154594767,0.1,0.0
Segue 3,-12.106305305245916,1.13,24.815594871018817,198.94367886486916,0.02,0.0
KK258,-3.8361827784625175,0.78,139587.72114948079,0.015859668276855,2.24,0.0
Tucana 2,-10.112062795806594,1.13,223.3403538391692,22.104853207207686,0.06,0.0
Grus 1,-9.690002804478631,1.13,893.3614153566772,5.5262133018019215,0.12,0.0
Lac I,-4.746738112012297,1.13,35833.718993751165,0.1377726307928457,0.76,0.0
PiscesII,-8.497820286367268,0.78,2010.0631845525231,2.456094800800854,0.18,0.0
ApplesI,-5.266182778462518,1.13,139587.72114948079,0.0011495913395945195,8.32,0.0
Cas dSph,-5.790737591806447,0.78,41715.01497818262,0.11834841098445521,0.82,0.0
Phoenix 2,-10.282185322589992,1.13,397.0495179363011,12.433979929054322,0.08,0.0
Peg dSph,-6.050737591806447,0.78,41715.01497818262,0.11834841098445521,0.82,0.0
And XXI,-5.6493683940867445,1.13,45884.03491651379,0.10759528332334732,0.86,0.0
PAndAS-01,-6.344176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
PAndAS-02,-6.644176091192919,1.13,37744.51979881961,0.13079794797164312,0.78,0.0
And XVII,-5.339901857111928,0.78,33972.54937842475,0.14532043744694606,0.74,0.0
NGC0205,-2.902185322589993,0.78,39704.95179363009,0.12433979929054323,0.8,0.0
MESSIER032,-5.593111113992997,0.78,38718.531897507106,0.12750756536764565,0.79,0.0
Scl-MM-Dw2,-4.136182778462518,1.13,139587.72114948079,0.008174871748227695,3.12,0.0
Cetus III,-9.432485279229805,1.13,3877.4366985966885,1.2732395447351628,0.25,0.0
UGC01703,-3.986182778462518,0.78,139587.72114948079,0.0042838632191874336,4.31,0.0
Triangulum II,-11.494122787134554,1.13,55.835088459792324,88.41941282883074,0.03,0.0
Perseus I,-5.263111113992997,1.13,38718.531897507106,0.12750756536764565,0.79,0.0
Pictor II,-10.360425287901842,1.13,155.09746794386754,31.830988618379067,0.05,0.0
MADCASH J0742+65dw,-5.656182778462518,1.13,139587.72114948079,0.006924536990275726,3.39,0.0
UMa II,-11.624122787134556,0.78,55.835088459792324,88.41941282883074,0.03,0.0
N2683dw2,-4.366182778462518,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
KSP-DW3,-3.266182778462518,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
KSP-DW6,-4.516182778462518,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
KSP-DW13,-3.6361827784625183,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
KSP-DW14,-3.656182778462518,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
KSP-DW15,-3.6661827784625176,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
NGC2784,-0.21618277846251777,0.78,139587.72114948079,0.0008252150889737026,9.82,0.0
KSP-DW20,-4.0461827784625175,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
KSP-DW21,-5.056182778462518,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
KSP-DW23,-5.186182778462518,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
d1005+68,-5.596182778462518,1.13,139587.72114948079,0.005023703413168081,3.98,0.0
LeG09,-3.866182778462518,1.13,139587.72114948079,0.0007357384573404925,10.4,0.0
LeG16,-4.066182778462518,1.13,139587.72114948079,0.0007357384573404925,10.4,0.0
NGC3377,-0.9461827784625177,0.78,139587.72114948079,0.0007329168359417669,10.42,0.0
Willman1,-11.034245313917957,0.78,99.26237948407525,49.73591971621729,0.04,0.0
LeG26,-3.006182778462518,0.78,139587.72114948079,0.0007357384573404925,10.4,0.0
KKH65,-3.4661827784625174,1.13,139587.72114948079,0.0007957747154594767,10.0,0.0
LeG27,-3.1761827784625174,0.78,139587.72114948079,0.0007357384573404925,10.4,0.0
LSBC D640-14,-3.566182778462518,0.78,139587.72114948079,0.0007357384573404925,10.4,0.0
KKH67,-3.866182778462518,1.13,139587.72114948079,0.0007957747154594767,10.0,0.0
PGC4561602,-3.6761827784625174,0.78,139587.72114948079,0.0020371832715762603,6.25,0.0
Virgo I,-10.95988027769523,1.13,502.51579613813107,9.824379203203415,0.09,0.0
PGC4560429,-4.146182778462518,1.13,139587.72114948079,0.0019611520728776144,6.37,0.0
N4258dwC,-4.346182778462518,1.13,139587.72114948079,0.0013562276575944288,7.66,0.0
KDG090,-4.2561827784625175,0.78,139587.72114948079,0.00896102332619563,2.98,0.0
PGC213976,-3.606182778462518,0.78,139587.72114948079,0.0013923439913837042,7.56,0.0
PGC1853813,-3.006182778462518,0.78,139587.72114948079,0.0012310566499892902,8.04,0.0
Hydra II,-9.080478591960206,1.13,1048.4588833005453,4.708726126979152,0.13,0.0
PGC40195,-3.266182778462518,0.78,139587.72114948079,0.00154362302329179,7.18,0.0
N4258dwB,-4.076182778462518,1.13,139587.72114948079,0.0013562276575944288,7.66,0.0
NGC 4631dw3,-4.666182778462518,1.13,139587.72114948079,0.0014532043744694607,7.4,0.0
BTS151,-3.7461827784625177,1.13,139587.72114948079,0.0014932908903349162,7.3,0.0
KK177,-4.156182778462518,1.13,139587.72114948079,0.004110406588117131,4.4,0.0
KK180,-4.136182778462518,1.13,139587.72114948079,0.004110406588117131,4.4,0.0
CenA-MM-Dw5,-5.976182778462518,1.13,139587.72114948079,0.00680358670581954,3.42,0.0
CenA-MM-Dw4,-4.596182778462518,1.13,139587.72114948079,0.005205190412539666,3.91,0.0
NGC5128,0.7838172215374823,0.78,139587.72114948079,0.005876171989156107,3.68,0.03198725019587778
CenA-MM-Dw6,-5.2561827784625175,1.13,139587.72114948079,0.006140237002002134,3.6,0.0
dw1326-29,-4.626182778462518,1.13,139587.72114948079,0.0033143470031631677,4.9,0.0
CenA-MM-Dw7,-5.396182778462518,1.13,139587.72114948079,0.006924536990275726,3.39,0.0
CenA-MM-Dw2,-5.466182778462517,1.13,139587.72114948079,0.006140237002002134,3.6,0.0
dw1330-34,-4.716182778462517,1.13,139587.72114948079,0.0033143470031631677,4.9,0.0
dw1330-33,-5.316182778462518,1.13,139587.72114948079,0.0033143470031631677,4.9,0.0
CenA-MM-Dw1,-3.5061827784625175,1.13,139587.72114948079,0.006039164867757036,3.63,0.0
CenA-MM-Dw3,-3.616182778462518,1.13,139587.72114948079,0.0037444521504203187,4.61,0.0
CenA-MM-Dw9,-4.5861827784625175,1.13,139587.72114948079,0.005510905231713828,3.8,0.0
CenA-MM-Dw8,-5.016182778462518,1.13,139587.72114948079,0.006608930523959809,3.47,0.0
dw1335-29,-4.716182778462517,1.13,139587.72114948079,0.0031704045619717724,5.01,0.0
dw1336-32,-4.306182778462518,1.13,139587.72114948079,0.0033143470031631677,4.9,0.0
dw1337-26,-4.426182778462517,1.13,139587.72114948079,0.0033143470031631677,4.9,0.0
dw1340-30,-4.636182778462518,1.13,139587.72114948079,0.0033143470031631677,4.9,0.0
dw1341-33,-4.446182778462518,1.13,139587.72114948079,0.0033143470031631677,4.9,0.0
KK211,-3.7461827784625177,1.13,139587.72114948079,0.005876171989156107,3.68,0.0
M101Dw9,-5.346182778462518,1.13,139587.72114948079,0.0016474814253081655,6.95,0.0
KK227,-3.616182778462518,1.13,139587.72114948079,0.0009737630142575243,9.04,0.0
BootesII,-11.434245313917955,0.78,99.26237948407525,49.73591971621729,0.04,0.0
BootesI,-9.038169216545366,1.13,303.99103716998053,16.24030031549952,0.07,0.0
M101Dw10,-5.826182778462518,1.13,139587.72114948079,0.0016474814253081655,6.95,0.0
M101-df3,-4.226182778462518,1.13,139587.72114948079,0.0018719530172839512,6.52,0.0
M101dwD,-4.536182778462518,1.13,139587.72114948079,0.0016474814253081655,6.95,0.0
M101-dwA,-4.536182778462518,1.13,139587.72114948079,0.0016474814253081655,6.95,0.0
M101Dw7,-5.376182778462518,1.13,139587.72114948079,0.0016474814253081655,6.95,0.0
M101-df2,-4.766182778462518,1.13,139587.72114948079,0.001686074118129531,6.87,0.0
M101dwB,-4.886182778462518,1.13,139587.72114948079,0.0016474814253081655,6.95,0.0
M101Dw11,-5.2561827784625175,1.13,139587.72114948079,0.0016474814253081655,6.95,0.0
M101Dw14,-5.2961827784625175,1.13,139587.72114948079,0.0016474814253081655,6.95,0.0
Pegasus III,-8.933926707106043,1.13,2735.919334529824,1.8044778128332806,0.21,0.0
Aquarius 2,-9.30557992625743,0.78,750.671744848319,6.57665054098741,0.11,0.0
Tucana III,-11.294122787134555,1.13,55.835088459792324,88.41941282883074,0.03,0.0
And XXIX,-6.321719576332969,0.78,33060.57626691481,0.1493290890334916,0.73,0.0
Cetus,-5.033111113992997,1.13,38718.531897507106,0.12750756536764565,0.79,0.0
NGC0404,-0.6561827784625177,0.78,139587.72114948079,0.00896102332619563,2.98,0.0
N2146sat,-3.6361827784625183,0.78,139587.72114948079,0.003929751681281367,4.5,0.0
KSP-DW1,-3.696182778462518,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
KSP-DW17,-3.106182778462518,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
KK73,-2.0761827784625178,0.78,139587.72114948079,0.0008285867507907919,9.8,0.0
KK74,-2.966182778462518,1.13,139587.72114948079,0.0008252150889737026,9.82,0.0
KSP-DW28,-3.146182778462518,0.78,139587.72114948079,0.0008252150889737026,9.82,0.0
[CKT2009]d0944+71,-5.026182778462518,0.78,139587.72114948079,0.006608930523959809,3.47,0.0
KDG061,-4.096182778462518,0.78,139587.72114948079,0.005940567913788682,3.66,0.0
NGC3115,-0.31618277846251763,0.78,139587.72114948079,0.0008492575595283331,9.68,0.0
KKSG18,-2.0561827784625177,0.78,139587.72114948079,0.0008457590769045348,9.7,0.0
LeoI,-5.638418600632244,1.13,4193.835533202178,1.177181531744788,0.26,0.0
[CKT2009]d1009+70,-2.526182778462518,0.78,139587.72114948079,0.0009824379203203417,9.0,0.0
[CKT2009]d1014+68,-4.0061827784625175,0.78,139587.72114948079,0.005396692677540939,3.84,0.0
[CKT2009]d1015+69,-4.686182778462518,0.78,139587.72114948079,0.004803981403204829,4.07,0.0
AGC205445,-3.0161827784625177,0.78,139587.72114948079,0.0007357384573404925,10.4,0.0
LeG17,-3.2561827784625175,1.13,139587.72114948079,0.0007357384573404925,10.4,0.0
LeG19,-3.5861827784625175,1.13,139587.72114948079,0.0007357384573404925,10.4,0.0
NGC3384,-0.8961827784625177,1.13,139587.72114948079,0.0008967849895414697,9.42,0.0
PGC032348,-2.866182778462518,1.13,139587.72114948079,0.0007357384573404925,10.4,0.0
AGC740112,-4.286182778462518,0.78,139587.72114948079,0.0016147894811313964,7.02,0.0
AGC205544,-3.306182778462518,1.13,139587.72114948079,0.0007357384573404925,10.4,0.0
AGC202456,-2.9361827784625176,1.13,139587.72114948079,0.0007357384573404925,10.4,0.0
NGC3521sat,-2.866182778462518,1.13,139587.72114948079,0.0006950604554629024,10.7,0.0
AGC213436,-3.236182778462518,0.78,139587.72114948079,0.00075009399138418,10.3,0.0
KDG078,-3.196182778462518,1.13,139587.72114948079,0.0008119321655540013,9.9,0.0
NGC3990,-1.9561827784625176,1.13,139587.72114948079,0.00075009399138418,10.3,0.0
KDG098,-3.366182778462518,0.78,139587.72114948079,0.0009824379203203417,9.0,0.0
PGC4555586,-3.1661827784625176,0.78,139587.72114948079,0.0011777320692209325,8.22,0.0
KK132,-4.466182778462517,0.78,139587.72114948079,0.0013562276575944288,7.66,0.0
KDG101,-3.0761827784625178,0.78,139587.72114948079,0.0015015070557969233,7.28,0.0
PGC4323538,-3.606182778462518,1.13,139587.72114948079,0.0014184907254344943,7.49,0.0
LV J1228+4358,-2.9561827784625176,1.13,139587.72114948079,0.004803981403204829,4.07,0.0
dw1240-42,-4.646182778462518,1.13,139587.72114948079,0.006140237002002134,3.6,0.0
SUCD1,-4.106182778462518,1.13,139587.72114948079,0.0008725360768174958,9.55,0.0
HSC-9,-4.406182778462518,1.13,139587.72114948079,0.0014932908903349162,7.3,0.0
dw1241-32,-5.096182778462518,1.13,139587.72114948079,0.006140237002002134,3.6,0.0
N4625A,-4.156182778462518,1.13,139587.72114948079,0.0012750756536764568,7.9,0.0
HSC-10,-4.646182778462518,1.13,139587.72114948079,0.0014932908903349162,7.3,0.0
dw1243-42,-4.826182778462518,1.13,139587.72114948079,0.006140237002002134,3.6,0.0
LV J1243+3232,-4.396182778462518,1.13,139587.72114948079,0.0014932908903349162,7.3,0.0
KK165,-4.056182778462518,1.13,139587.72114948079,0.00272899422311206,5.4,0.0
dw1251-40,-5.2561827784625175,1.13,139587.72114948079,0.006140237002002134,3.6,0.0
dw1252-40,-4.126182778462518,1.13,139587.72114948079,0.006140237002002134,3.6,0.0
